"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"1999"	"1999"	"Female"	"F"	22603	2293259	985.6
	"Alabama"	"01"	"1999"	"1999"	"Male"	"M"	22203	2136882	1039.0
	"Alabama"	"01"	"2000"	"2000"	"Female"	"F"	22709	2300596	987.1
	"Alabama"	"01"	"2000"	"2000"	"Male"	"M"	22353	2146504	1041.4
	"Alabama"	"01"	"2001"	"2001"	"Female"	"F"	23129	2309496	1001.5
	"Alabama"	"01"	"2001"	"2001"	"Male"	"M"	22187	2158138	1028.1
	"Alabama"	"01"	"2002"	"2002"	"Female"	"F"	23423	2314370	1012.1
	"Alabama"	"01"	"2002"	"2002"	"Male"	"M"	22646	2165719	1045.7
	"Alabama"	"01"	"2003"	"2003"	"Female"	"F"	23812	2324069	1024.6
	"Alabama"	"01"	"2003"	"2003"	"Male"	"M"	22904	2179422	1050.9
	"Alabama"	"01"	"2004"	"2004"	"Female"	"F"	23382	2337857	1000.1
	"Alabama"	"01"	"2004"	"2004"	"Male"	"M"	22739	2192872	1037.0
	"Alabama"	"01"	"2005"	"2005"	"Female"	"F"	23932	2356423	1015.6
	"Alabama"	"01"	"2005"	"2005"	"Male"	"M"	23158	2213382	1046.3
	"Alabama"	"01"	"2006"	"2006"	"Female"	"F"	23614	2385480	989.9
	"Alabama"	"01"	"2006"	"2006"	"Male"	"M"	23363	2243501	1041.4
	"Alabama"	"01"	"2007"	"2007"	"Female"	"F"	23230	2407275	965.0
	"Alabama"	"01"	"2007"	"2007"	"Male"	"M"	23466	2265565	1035.8
	"Alabama"	"01"	"2008"	"2008"	"Female"	"F"	24031	2430257	988.8
	"Alabama"	"01"	"2008"	"2008"	"Male"	"M"	23676	2287949	1034.8
	"Alabama"	"01"	"2009"	"2009"	"Female"	"F"	23587	2448159	963.5
	"Alabama"	"01"	"2009"	"2009"	"Male"	"M"	23883	2309779	1034.0
	"Alabama"	"01"	"2010"	"2010"	"Female"	"F"	23986	2459548	975.2
	"Alabama"	"01"	"2010"	"2010"	"Male"	"M"	24052	2320188	1036.6
	"Alabama"	"01"	"2011"	"2011"	"Female"	"F"	24070	2473249	973.2
	"Alabama"	"01"	"2011"	"2011"	"Male"	"M"	24611	2329491	1056.5
	"Alabama"	"01"	"2012"	"2012"	"Female"	"F"	24535	2483466	987.9
	"Alabama"	"01"	"2012"	"2012"	"Male"	"M"	24766	2338557	1059.0
	"Alabama"	"01"	"2013"	"2013"	"Female"	"F"	24420	2488375	981.4
	"Alabama"	"01"	"2013"	"2013"	"Male"	"M"	25769	2345347	1098.7
	"Alabama"	"01"	"2014"	"2014"	"Female"	"F"	24773	2499410	991.2
	"Alabama"	"01"	"2014"	"2014"	"Male"	"M"	25442	2349967	1082.7
	"Alabama"	"01"	"2015"	"2015"	"Female"	"F"	25306	2505795	1009.9
	"Alabama"	"01"	"2015"	"2015"	"Male"	"M"	26603	2353184	1130.5
	"Alabama"	"01"	"2016"	"2016"	"Female"	"F"	25618	2507714	1021.6
	"Alabama"	"01"	"2016"	"2016"	"Male"	"M"	26848	2355586	1139.8
	"Alabama"	"01"	"2017"	"2017"	"Female"	"F"	25855	2514911	1028.1
	"Alabama"	"01"	"2017"	"2017"	"Male"	"M"	27383	2359836	1160.4
	"Alabama"	"01"	"2018"	"2018"	"Female"	"F"	26278	2523756	1041.2
	"Alabama"	"01"	"2018"	"2018"	"Male"	"M"	28074	2364115	1187.5
	"Alabama"	"01"	"2019"	"2019"	"Female"	"F"	26020	2533668	1027.0
	"Alabama"	"01"	"2019"	"2019"	"Male"	"M"	28088	2369517	1185.4
	"Alabama"	"01"	"2020 "	"2020"	"Female"	"F"	31040	2544566	1219.9
	"Alabama"	"01"	"2020 "	"2020"	"Male"	"M"	33739	2376966	1419.4
	"Alaska"	"02"	"1999"	"1999"	"Female"	"F"	1166	301266	387.0
	"Alaska"	"02"	"1999"	"1999"	"Male"	"M"	1542	323513	476.6
	"Alaska"	"02"	"2000"	"2000"	"Female"	"F"	1234	302820	407.5
	"Alaska"	"02"	"2000"	"2000"	"Male"	"M"	1680	324112	518.3
	"Alaska"	"02"	"2001"	"2001"	"Female"	"F"	1259	305579	412.0
	"Alaska"	"02"	"2001"	"2001"	"Male"	"M"	1715	328135	522.7
	"Alaska"	"02"	"2002"	"2002"	"Female"	"F"	1272	309633	410.8
	"Alaska"	"02"	"2002"	"2002"	"Male"	"M"	1758	332704	528.4
	"Alaska"	"02"	"2003"	"2003"	"Female"	"F"	1377	313034	439.9
	"Alaska"	"02"	"2003"	"2003"	"Male"	"M"	1803	335380	537.6
	"Alaska"	"02"	"2004"	"2004"	"Female"	"F"	1291	317807	406.2
	"Alaska"	"02"	"2004"	"2004"	"Male"	"M"	1760	341479	515.4
	"Alaska"	"02"	"2005"	"2005"	"Female"	"F"	1363	320920	424.7
	"Alaska"	"02"	"2005"	"2005"	"Male"	"M"	1805	346026	521.6
	"Alaska"	"02"	"2006"	"2006"	"Female"	"F"	1485	325121	456.8
	"Alaska"	"02"	"2006"	"2006"	"Male"	"M"	1869	350181	533.7
	"Alaska"	"02"	"2007"	"2007"	"Female"	"F"	1501	327138	458.8
	"Alaska"	"02"	"2007"	"2007"	"Male"	"M"	1962	353162	555.6
	"Alaska"	"02"	"2008"	"2008"	"Female"	"F"	1516	329412	460.2
	"Alaska"	"02"	"2008"	"2008"	"Male"	"M"	1978	358043	552.4
	"Alaska"	"02"	"2009"	"2009"	"Female"	"F"	1603	337002	475.7
	"Alaska"	"02"	"2009"	"2009"	"Male"	"M"	2015	361893	556.8
	"Alaska"	"02"	"2010"	"2010"	"Female"	"F"	1597	340603	468.9
	"Alaska"	"02"	"2010"	"2010"	"Male"	"M"	2131	369628	576.5
	"Alaska"	"02"	"2011"	"2011"	"Female"	"F"	1623	347526	467.0
	"Alaska"	"02"	"2011"	"2011"	"Male"	"M"	2226	375192	593.3
	"Alaska"	"02"	"2012"	"2012"	"Female"	"F"	1692	350211	483.1
	"Alaska"	"02"	"2012"	"2012"	"Male"	"M"	2220	381238	582.3
	"Alaska"	"02"	"2013"	"2013"	"Female"	"F"	1750	349564	500.6
	"Alaska"	"02"	"2013"	"2013"	"Male"	"M"	2247	385568	582.8
	"Alaska"	"02"	"2014"	"2014"	"Female"	"F"	1722	349436	492.8
	"Alaska"	"02"	"2014"	"2014"	"Male"	"M"	2406	387296	621.2
	"Alaska"	"02"	"2015"	"2015"	"Female"	"F"	1866	349407	534.0
	"Alaska"	"02"	"2015"	"2015"	"Male"	"M"	2450	389025	629.8
	"Alaska"	"02"	"2016"	"2016"	"Female"	"F"	1907	353762	539.1
	"Alaska"	"02"	"2016"	"2016"	"Male"	"M"	2587	388132	666.5
	"Alaska"	"02"	"2017"	"2017"	"Female"	"F"	1889	353003	535.1
	"Alaska"	"02"	"2017"	"2017"	"Male"	"M"	2522	386792	652.0
	"Alaska"	"02"	"2018"	"2018"	"Female"	"F"	1908	352865	540.7
	"Alaska"	"02"	"2018"	"2018"	"Male"	"M"	2545	384573	661.8
	"Alaska"	"02"	"2019"	"2019"	"Female"	"F"	2007	350127	573.2
	"Alaska"	"02"	"2019"	"2019"	"Male"	"M"	2606	381418	683.2
	"Alaska"	"02"	"2020 "	"2020"	"Female"	"F"	2172	349621	621.2
	"Alaska"	"02"	"2020 "	"2020"	"Male"	"M"	2998	381537	785.8
